customer_id,age,gender,city_population,household_size,education_level,annual_income,employment_status,tenure_months,main_account_type,num_standard_accounts,num_savings_accounts,num_student_accounts,num_business_accounts,num_of_accounts,number_of_debit_cards,number_of_credit_cards,number_of_loans,total_loan_amount,current_balance,days_from_last_transaction,avg_monthly_balance_3m,avg_monthly_balance_12m,avg_monthly_spend_3m,avg_monthly_spend_12m,transaction_count_3m,transaction_count_12m,transaction_volume_3m,transaction_volume_12m,declined_transactions_3m,declined_transactions_12m,loan_payments_12m,loan_payments_3m,mobile_app_logins_3m,support_contacts_3m,complaints_3m,mobile_app_logins_12m,support_contacts_12m,complaints_12m,last_support_contact_days,received_satisfaction_survey,filled_satisfaction_survey,nps_segment,days_from_last_app_login,online_banking_logins_3m,days_from_last_web_login,days_from_last_login,online_banking_logins_12m,avg_time_spent_per_login_minutes_3m,avg_time_spent_per_login_minutes_12m,push_clicks_3m,push_clicks_12m,marketing_emails_opened_3m,marketing_emails_opened_12m,churn
babd0f638b5d470580042ba29910430f,46,male,196584,1,bachelor,40524,employed,21,business,3,0,0,3,6,2,2,0,9131,1135,24,874,843,1678,5534,6,36,1170,8262,1,0,1136,310,4,0,0,25,1,0,436,False,False,detractor,0,2,3,0,15,6,5,1,3,1,20,False
03506c748bc64a4b997388be586c6be2,19,female,198370,1,bachelor,54614,employed,48,business,1,0,0,1,2,3,0,0,0,1024,2,1001,1043,1438,4509,3,20,540,6828,2,0,0,0,2,2,0,24,2,0,19,False,False,detractor,0,0,0,0,32,7,6,1,4,3,27,False
4bc0dbd828de4e938b369bcf4d511eaf,49,male,259035,1,unknown,32104,self-employed,11,standard,3,0,0,0,3,0,0,0,0,193,34,143,268,1460,4965,8,15,945,7388,0,1,0,0,3,3,0,26,0,0,21,False,False,promoter,3,2,0,0,15,4,8,1,4,2,17,False
119b8c346550485893ccc998fecbd75c,30,female,86766,3,primary_education,23346,unemployed,31,student,0,0,2,0,2,5,0,0,3905,1221,29,1201,855,569,2013,7,16,1433,8167,0,0,1412,326,4,0,0,35,1,0,320,False,False,passive,2,1,0,0,29,3,0,0,6,0,19,True
1c8e4b788d0841a1afa048a9b94dc886,53,female,47236,1,secondary_education,30236,employed,38,business,2,0,0,0,2,1,0,0,20688,1155,17,1098,1172,1245,4467,2,20,548,8224,0,1,0,0,2,3,0,33,3,0,2,True,True,detractor,1,2,0,0,24,7,8,2,9,1,14,False
89000234f66d41b09bca76543b9bdea1,33,male,147407,4,unknown,18482,self-employed,3,standard,3,2,0,0,5,4,2,0,7569,953,39,932,1026,520,1806,7,24,1537,9311,0,1,0,0,0,0,0,31,1,0,1331,False,False,detractor,0,2,0,0,30,2,1,1,8,1,23,False
00e53fd1966241fd9c875132413773b5,38,male,267260,3,unknown,31256,employed,16,savings,2,1,0,0,3,2,0,0,12377,1138,11,985,888,1726,5457,4,25,428,6150,1,1,1619,397,4,2,0,26,2,0,21,False,False,passive,1,1,0,0,21,5,4,2,5,0,18,False
3993ab3bbcd9420dbbfe72d42637ad54,22,female,249137,3,secondary_education,24854,employed,3,standard,4,1,0,0,5,2,0,0,0,542,52,1623,1324,611,2392,3,22,691,5041,0,0,0,0,4,1,0,27,5,0,7,False,False,passive,1,2,0,0,15,3,4,3,5,2,20,False
32a0364284824ee598aec3bf7524e17d,43,male,246553,2,unknown,36485,employed,19,business,0,0,0,1,1,1,0,2,0,888,46,1077,1690,1437,5189,2,12,613,4247,0,0,0,0,3,4,0,26,0,0,17,False,False,passive,2,2,1,1,30,5,1,2,2,4,23,False
db2129d767d041d285c9c85a3a9a6aaf,39,male,222465,4,secondary_education,34074,employed,17,student,0,0,2,0,2,4,0,0,7364,1922,61,560,898,1329,4490,5,22,235,8188,0,0,0,0,4,1,0,24,3,0,32,False,False,detractor,1,3,0,0,32,8,6,1,7,3,24,False
7406ed88f3844f75a81ec01aa82e4d9c,49,female,179835,1,bachelor,33267,self-employed,14,standard,0,3,0,0,3,1,0,0,0,1587,11,831,1029,1192,4829,5,24,451,5507,0,0,0,0,1,1,0,26,2,0,2,True,True,passive,0,3,0,0,21,7,1,2,2,1,16,False
997f41754205440c86b4eebb9118d701,50,female,500,3,secondary_education,30773,employed,66,student,0,0,1,0,1,2,0,0,0,912,27,1302,847,1477,4177,2,14,504,6970,0,3,0,0,3,1,0,30,2,0,5,False,False,promoter,0,1,2,0,18,6,7,0,7,4,21,False
de41d7158562486f8cf5df5c81451db4,29,female,257069,3,secondary_education,24020,self-employed,5,student,0,0,1,0,1,0,0,0,0,942,11,928,621,705,2127,2,26,578,7196,0,0,0,0,2,1,0,26,3,0,24,False,False,passive,1,1,0,0,13,5,9,1,2,1,20,False
ba9a9fba1c2c4394a171e6d159c35848,18,male,207373,4,secondary_education,38575,student,78,business,0,0,0,3,3,2,0,0,0,780,19,819,698,1456,4874,1,24,355,5287,0,0,0,0,3,1,0,35,0,0,3,False,False,promoter,2,1,0,0,18,6,2,1,6,2,21,False
69de6610e85542b5b734951a973a839b,50,male,446041,2,secondary_education,33580,employed,47,savings,2,0,0,0,2,2,0,0,0,1158,55,1196,784,1658,4725,3,27,646,9560,0,0,0,0,7,1,0,33,2,0,58,False,False,detractor,1,1,0,0,25,0,2,2,8,2,22,False
42fdfcc48cae4d178f3790a66dbb2be5,38,female,319342,1,master,60389,employed,8,standard,1,2,0,0,3,5,0,0,0,898,2,1025,1221,2853,6406,3,23,597,6146,0,0,0,0,3,0,0,24,1,0,2,False,False,detractor,1,0,1,1,39,3,10,0,4,3,30,False
665f280b0e314dc5a7e38f6239459d2d,36,female,207773,1,no_formal_education,24801,self-employed,3,business,1,0,0,3,4,3,0,0,10768,1418,17,966,686,550,1793,0,0,0,0,0,0,907,118,4,2,0,28,1,0,21,False,False,promoter,3,1,1,1,27,7,2,2,4,4,20,False
9a1709ee02ad46869e355f203042265f,40,female,246339,1,bachelor,54732,employed,14,business,1,0,0,1,2,2,0,0,23739,1562,21,618,739,1570,4557,3,17,507,6592,0,0,526,218,2,0,0,33,4,0,166,False,False,promoter,2,1,2,2,43,6,7,1,5,1,19,False
38ea66760f6c4489a256c51a7aaecea7,43,female,257915,2,master,46798,employed,8,standard,2,0,0,0,2,2,0,1,631,970,3,1131,849,1586,5314,5,17,560,9204,0,0,798,475,4,2,0,30,3,0,53,False,False,promoter,0,1,0,0,26,6,9,0,6,2,13,False
889a7795d25740cd88c636d2c8b27c6f,54,female,204551,2,primary_education,21304,employed,7,business,0,0,0,2,2,3,0,0,18469,927,3,1095,1154,418,1896,4,17,372,6852,0,0,599,185,2,2,0,33,5,0,3,False,False,detractor,0,1,0,0,33,4,4,2,5,2,19,True
f22a2e9a80d941dfa587c7ff2636c00a,40,male,148360,4,master,52941,self-employed,0,student,0,0,1,0,1,1,0,0,153,1124,2,899,932,1296,3973,6,19,1108,8688,0,0,750,21,2,1,0,38,4,0,11,False,False,passive,0,2,0,0,19,4,8,0,4,3,27,False
a703cfac18ef419890bafaa5e9e517b7,45,female,133300,1,secondary_education,35347,employed,41,business,2,0,0,1,3,4,0,0,1069,1604,18,891,580,1469,4855,3,21,571,8211,0,1,1656,0,5,1,0,25,3,0,8,False,False,passive,0,4,0,0,24,5,6,1,7,2,19,True
56614e96822040c1b25f83d44f52fb14,36,female,231356,2,master,61498,employed,43,student,0,0,0,0,0,0,0,0,0,326,23,112,152,4878,4409,5,17,489,7112,0,1,0,0,2,1,0,35,1,0,9,False,False,detractor,0,1,0,0,20,8,2,0,3,4,19,True
2947952da7ad48bfa23f17a08b683a2c,57,male,353122,4,bachelor,31269,self-employed,48,student,0,0,1,0,1,0,0,0,3047,1005,6,768,1419,1310,5139,5,28,506,7365,0,0,1033,91,2,2,0,28,3,0,3,False,False,detractor,0,2,0,0,29,8,7,1,5,4,23,True
fa28d562543148269815aaa06191e2a4,35,male,364808,2,secondary_education,35464,employed,72,student,0,0,1,0,1,1,0,0,15510,469,1,191,196,1608,5938,7,20,1290,5972,0,0,1495,0,2,2,0,19,3,0,4,False,False,detractor,0,4,1,0,25,4,4,0,1,3,18,False
a25e6cfb6f12491d851e59faed0abcfd,34,male,167408,2,secondary_education,39620,unemployed,8,student,0,0,0,0,0,1,0,0,7271,926,48,800,1142,1978,4711,7,18,964,8062,1,1,1434,99,3,0,0,35,2,0,1078,False,False,passive,2,5,0,0,27,5,7,0,6,2,21,False
af5d9912e9db47e6aa84e83047518b87,62,female,141096,1,bachelor,51037,retired,111,standard,0,1,0,0,1,0,0,0,0,809,17,801,635,1017,4935,4,24,449,6445,0,0,0,0,5,4,0,23,2,0,24,False,False,promoter,2,3,0,0,29,4,11,2,3,2,22,True
f405dafbf70245dc94b6bbd989106860,67,male,229615,2,secondary_education,29145,employed,59,savings,0,3,0,0,3,3,0,0,5196,105,0,247,179,424,2308,2,19,464,9669,0,0,0,0,3,2,0,22,4,0,68,True,False,detractor,1,0,2,1,30,3,6,1,4,3,16,False
0a44ea85f4c0497d8fb28fc225e30b74,43,male,178421,1,primary_education,16722,employed,5,business,1,0,0,1,2,4,0,0,0,1058,72,1387,928,624,2082,5,22,388,3132,0,0,0,0,3,2,0,39,1,0,0,False,False,passive,2,4,1,1,15,5,0,0,8,1,20,False
bbc67260674e452190b63de7c0ad1a0f,37,male,246437,1,bachelor,23228,employed,37,student,0,0,1,0,1,0,0,0,15957,357,12,124,216,574,1990,6,27,627,7414,0,0,1400,0,0,0,0,33,1,0,4,False,False,detractor,0,2,1,0,26,7,3,1,6,1,21,False
6cd91a99e6cd4e59995c18afc26f9aeb,49,male,239559,3,secondary_education,24410,self-employed,12,student,0,0,3,0,3,4,0,0,0,1112,38,648,1279,614,2253,5,21,298,6723,0,0,0,0,2,1,0,27,3,0,25,False,False,passive,0,5,2,0,16,6,6,1,7,3,16,False
7ea2d14e943249a88c9e5eb1785bb376,33,male,204745,1,unknown,37277,employed,42,standard,0,1,0,0,1,0,0,0,0,1744,207,998,1173,1311,3969,3,19,642,6499,1,0,0,0,4,1,0,25,2,0,68,False,False,passive,0,0,0,0,29,6,3,2,3,2,17,False
1ad2173fdbf9494aa70b4268b4ac6f74,41,male,500,4,secondary_education,33505,employed,6,savings,0,0,0,0,0,2,0,0,10013,950,1,528,999,1972,5929,9,20,1638,5566,0,0,1528,345,2,0,0,39,0,0,35,False,False,detractor,1,1,0,0,28,9,5,1,5,3,17,False
7b8cbb2ae2cb478c8f560f5ff5ffc62e,48,male,74430,3,secondary_education,25865,employed,15,savings,2,1,0,0,3,7,0,0,0,2130,23,3105,2264,445,1894,8,22,1736,8083,0,2,0,0,4,2,0,21,3,0,23,False,False,detractor,1,1,0,0,19,5,9,2,1,1,29,False
7dd29e4a5dc945ea9f928464ef22a991,54,male,135831,1,master,70362,employed,48,standard,1,0,0,0,1,2,0,0,445,1498,19,492,963,4589,5019,3,16,453,8909,0,0,638,207,3,3,0,23,1,0,2,False,False,passive,1,0,2,1,20,4,9,4,8,2,16,False
eee6d0e16000444cbef03834fc3bb8ff,43,female,127220,2,unknown,43296,employed,2,student,0,0,4,0,4,6,2,0,10237,1338,22,1693,797,1554,5746,2,21,392,6199,0,0,0,0,1,2,0,32,3,0,36,False,False,passive,3,4,1,1,22,5,3,0,6,1,20,False
521094bb30e54d5c8e676a65b2687701,34,male,183724,1,secondary_education,35609,unemployed,7,standard,2,3,0,0,5,7,2,1,2478,536,18,933,724,1510,4249,5,12,564,8475,0,0,1571,805,5,5,0,27,3,0,12,False,False,detractor,1,0,0,0,25,5,6,1,7,1,19,False
c6357f4ef23142e0b08f9b8de965ab69,38,female,500,6,bachelor,31087,employed,52,student,0,0,0,0,0,3,0,1,0,958,51,900,881,1493,5815,9,16,1259,6366,0,0,0,0,2,2,0,30,0,0,6,False,False,detractor,0,2,0,0,25,4,4,0,7,1,21,False
be8eece9007f4a23bd7a95f7cb6b26d0,39,male,251376,3,bachelor,55260,employed,42,student,0,0,0,0,0,0,0,0,5096,1131,4,1231,1127,1705,4820,8,26,2451,7345,0,1,1931,592,6,1,0,23,3,0,5,False,False,detractor,1,1,2,1,23,6,4,3,5,1,22,False
7280b4c841ca4a06a90d9edb0d03ac71,43,male,84724,1,master,75663,employed,38,student,0,0,3,0,3,3,0,0,0,1930,158,1218,917,5189,5010,5,20,466,6259,0,0,0,0,7,1,0,46,1,0,44,True,False,passive,0,0,0,0,21,5,3,1,4,1,16,False
34909428851f45b1a3d2be3260d993e8,61,male,182092,1,secondary_education,34974,retired,36,student,0,0,3,0,3,2,0,0,20008,931,35,546,1271,994,1951,2,17,465,5568,0,0,1365,512,2,0,0,27,1,0,1255,False,False,passive,0,2,0,0,24,3,5,0,5,3,23,False
d1ebf97eca664c12b76b44ee8504c5d9,27,male,354035,2,master,65783,student,65,savings,2,4,0,0,6,7,0,0,5183,940,11,981,1103,3101,4227,8,16,1373,9835,0,0,446,223,4,1,0,29,1,0,40,True,False,detractor,0,1,0,0,26,6,10,0,2,1,17,False
7421d7c0531147a7983d656436c8413f,43,female,174588,1,bachelor,48701,employed,8,business,2,0,0,2,4,2,1,0,3442,742,2,486,941,1141,4591,4,16,458,8570,0,1,1733,69,3,0,0,27,0,0,70,False,False,detractor,2,1,0,0,19,3,10,0,7,1,24,False
c163c8f341e34494bc2100c71c1f7329,24,female,207799,8,secondary_education,33024,employed,2,standard,1,1,0,0,2,4,0,0,4214,752,5,1246,795,634,2246,4,24,279,9020,0,1,319,343,4,1,0,30,5,0,41,False,False,detractor,0,2,4,0,21,3,0,1,9,4,23,False
056c753a4b58484ea5022ec8f195737a,40,female,76325,3,bachelor,61337,employed,3,standard,4,1,0,0,5,5,0,0,7420,613,33,834,873,4307,5389,4,17,472,8468,0,0,0,0,1,1,0,26,2,0,32,False,False,detractor,1,1,0,0,22,6,2,2,2,3,21,False
02b49a6b69324a2cb82ec3d1fdc91a17,31,male,154302,1,secondary_education,22840,other,38,savings,0,2,0,0,2,4,0,0,6244,327,12,242,244,421,1572,7,27,1792,7206,0,0,754,246,2,0,0,27,2,0,364,False,False,passive,0,4,0,0,26,3,4,1,4,2,14,False
7d4e29bfbe044e479d4136d135e4fa4a,55,female,258079,1,secondary_education,29336,employed,23,student,0,0,1,0,1,2,0,0,14327,1048,16,634,805,165,1734,6,22,782,6501,0,1,1376,77,3,2,0,27,2,0,35,False,False,detractor,2,2,0,0,20,4,11,1,4,2,14,False
7ccb399e568d4e499d84e020edad5176,35,male,271865,3,unknown,14415,employed,11,standard,2,0,0,0,2,3,0,0,0,503,55,1301,559,544,2066,2,27,417,5216,0,1,0,0,4,0,0,32,2,0,155,False,False,detractor,0,0,2,0,29,5,3,1,9,1,19,True
970546cb0b3b445fa8467f421ba41065,44,female,233014,1,secondary_education,24048,employed,3,savings,1,3,0,0,4,4,1,0,0,300,11,213,249,576,2245,3,32,479,6016,0,0,0,0,3,1,0,32,1,0,12,False,False,promoter,0,0,0,0,17,6,11,2,1,0,18,False
a1bebd16c3a94dc6a1b4f8102060a25e,18,male,218052,3,bachelor,38101,student,4,business,1,0,0,1,2,5,0,0,0,1443,35,976,1049,1324,5654,2,17,568,8622,1,0,0,0,2,0,0,33,3,0,14,False,False,passive,1,3,1,1,21,3,9,1,5,3,23,False
f54a740de67a42989871b896f7c54ac4,49,female,156381,1,unknown,19526,employed,49,savings,0,1,0,0,1,0,0,0,0,654,58,1245,698,699,1937,2,19,423,7544,0,0,0,0,2,0,0,28,4,0,147,False,False,passive,1,5,2,1,24,5,4,1,4,3,23,True
b169d14a0ae5446289a924c12ba1d480,46,female,285626,2,secondary_education,41964,self-employed,55,savings,0,3,0,0,3,5,0,0,6045,939,28,1597,1315,1336,5039,6,17,1282,7584,0,1,1155,0,1,0,0,35,5,0,382,False,False,detractor,0,4,1,0,25,2,4,0,6,4,22,True
43031ddf204d44d2b7af72039e38d38b,38,male,180501,2,secondary_education,18253,employed,2,student,0,0,0,0,0,2,0,0,0,1146,32,612,600,473,1953,3,18,627,9296,0,0,0,0,2,1,0,20,1,0,12,False,False,passive,0,2,2,0,22,5,5,1,3,2,24,False
e2aad03499514c0297381f40dfacebfc,23,female,250320,2,secondary_education,20790,unemployed,22,student,0,0,0,0,0,0,0,0,0,666,7,498,914,622,1809,5,19,628,10443,0,0,0,0,3,0,0,32,0,0,122,False,False,detractor,1,1,2,1,32,2,6,1,5,2,9,False
5f92f9999c484a0f9d77af5f3c2f10ee,33,male,263520,1,secondary_education,30746,employed,6,business,0,0,0,2,2,4,0,0,23372,1184,140,1031,748,1639,4710,4,18,536,6014,0,0,2420,158,2,1,0,40,1,0,59,False,False,passive,1,3,0,0,23,3,5,0,4,2,30,True
8b83852b2c9b48458c804513105afc08,43,male,268358,1,bachelor,46867,self-employed,14,savings,0,5,0,0,5,3,3,0,8823,616,23,1152,912,1455,4729,4,26,484,7333,0,0,876,212,2,0,0,26,2,0,647,False,False,passive,2,2,0,0,25,5,4,0,3,0,21,False
eb583228e47743888dc0b558bc53602c,38,female,268518,6,primary_education,29518,employed,22,standard,2,1,0,0,3,3,0,0,0,1024,53,1352,870,412,1923,8,16,2194,6879,0,0,0,0,4,1,0,26,2,0,4,False,False,passive,0,4,0,0,23,6,11,0,6,5,18,False
dde671fad04642c9b013a830abea778a,54,male,284767,1,bachelor,47150,employed,58,student,0,0,1,0,1,2,0,0,0,868,24,1103,787,2000,4986,4,30,584,5778,0,0,0,0,2,0,0,28,3,0,127,False,False,detractor,1,3,0,0,26,5,6,1,1,2,14,True
37e7e59c9dac402ba3f940b1ea9907da,35,female,216216,4,master,37193,employed,20,student,0,0,1,0,1,1,0,0,5076,171,11,169,196,1319,5275,3,20,389,9688,0,1,603,138,2,1,0,19,2,0,13,False,False,promoter,0,3,0,0,28,5,4,0,7,5,19,False
b2cafb688c3f4d35a61dbed83f019c45,51,male,118488,1,no_formal_education,22336,employed,40,savings,0,2,0,0,2,3,0,1,0,301,13,263,158,294,1987,5,27,523,7866,0,0,0,0,2,2,0,18,3,0,0,False,False,promoter,0,3,1,0,23,5,9,0,3,2,17,False
e9eb6179d6dd42e0964c4a76a1140855,43,female,287212,1,unknown,31273,employed,24,business,0,0,0,2,2,4,0,0,0,1570,9,1601,1091,961,2077,7,18,1764,7190,0,0,0,0,2,2,0,37,0,0,0,False,False,promoter,3,3,0,0,17,4,7,0,7,1,17,False
9969463cba9b403e9fc8050165872f8e,49,female,133762,3,bachelor,34222,employed,30,student,0,0,0,0,0,2,0,0,6372,754,39,955,683,1738,5998,3,22,575,8295,0,1,999,173,2,0,0,24,3,0,8,True,True,passive,0,2,0,0,15,1,1,1,5,2,19,False
53b0fc8ad8e745c4af4094a4b0db9bf3,39,female,56601,1,primary_education,29030,self-employed,12,standard,1,1,0,0,2,4,0,0,2679,722,19,1684,876,468,1946,5,15,340,7665,0,0,531,280,6,2,0,33,2,0,45,False,False,detractor,1,2,0,0,27,5,1,2,6,1,18,False
3ca3c1edb7da40a79f8ef3b27d990824,19,male,164484,3,secondary_education,29195,unemployed,2,business,2,0,0,2,4,1,1,0,16164,0,43,207,202,536,2013,4,14,492,7724,0,1,368,46,2,0,0,19,1,0,342,False,False,passive,0,4,0,0,32,6,4,0,2,1,22,True
3a73413a82524c6ea9efaf91f252993e,41,male,281845,1,secondary_education,25411,self-employed,15,business,2,0,0,0,2,0,0,1,0,1536,13,903,1244,406,2235,4,23,446,6984,0,0,0,0,2,1,0,22,3,0,13,True,True,detractor,0,1,0,0,19,5,5,0,4,5,22,False
07770f715e4c47ef8deed609474b6fb3,40,female,308517,3,bachelor,47347,employed,0,student,0,0,0,0,0,1,0,0,0,894,6,1032,969,1603,4283,8,27,1708,8464,0,2,0,0,1,1,0,27,2,0,23,True,False,detractor,0,2,0,0,24,6,6,0,2,0,17,False
dc7bdc0f1bb544909f388f2df400680e,53,male,142588,3,primary_education,27869,unemployed,41,savings,2,3,0,0,5,2,1,1,0,436,54,228,186,516,2034,7,23,1615,6257,0,0,0,0,3,0,0,25,1,0,331,True,True,detractor,1,4,0,0,26,4,9,0,3,2,25,False
0ed0977c09cf420ea3173b66ca891942,50,female,381751,1,bachelor,54334,employed,39,standard,1,0,0,0,1,2,0,0,0,1413,56,615,805,1503,4994,3,21,536,7431,0,1,0,0,3,1,0,34,3,0,3,False,False,passive,0,2,0,0,22,3,3,1,5,0,14,True
f62de70091c04375be1ec03f14b02bf3,34,male,250690,2,bachelor,43420,employed,4,business,3,0,0,2,5,3,1,1,0,1630,15,846,639,1300,5188,4,22,428,6642,0,1,0,0,3,3,0,33,1,0,58,False,False,detractor,0,1,1,0,29,3,3,3,4,2,16,False
fd3765e85c3d47168c5edf63089ad84e,29,male,99397,2,secondary_education,31113,self-employed,16,standard,0,1,0,0,1,0,0,0,21409,480,22,285,177,1419,4951,2,29,555,7509,0,0,1909,559,2,0,0,24,3,0,149,False,False,detractor,0,5,0,0,24,2,2,0,9,1,12,True
646c456085994304aa2154b36052970f,29,female,247231,1,bachelor,51505,self-employed,9,savings,1,2,0,0,3,3,0,0,9932,446,78,221,214,1448,4934,5,26,382,5573,0,1,0,0,2,1,0,26,0,0,1,False,False,passive,2,3,0,0,32,6,8,0,6,5,19,False
627b256bc75c4fef9bf810c42d30d1e1,18,female,310875,1,bachelor,35325,student,5,standard,5,1,0,0,6,3,2,0,0,1093,26,846,1084,2084,4819,5,19,515,5633,0,1,0,0,1,0,0,25,4,0,205,False,False,passive,0,1,0,0,24,2,9,3,4,2,21,False
408ae317d3ba4d89954a69d182bb9635,36,female,315535,1,primary_education,28705,self-employed,2,savings,0,2,0,0,2,3,0,0,0,206,13,226,128,594,2020,4,21,509,4922,0,1,0,0,4,2,0,29,3,0,14,False,False,promoter,0,2,1,0,27,4,1,0,7,1,21,False
3398446eb943438bad7947f84c4920ff,35,female,171236,1,master,80407,employed,28,business,3,0,0,4,7,5,1,0,0,2032,2,3067,2542,4879,5986,6,18,1374,7492,0,0,0,0,2,1,0,33,3,0,164,True,False,passive,1,1,0,0,34,5,6,1,2,2,24,False
6ed4e0707d614b5eb83c88da322da29b,51,female,230362,3,secondary_education,39148,other,11,standard,2,2,0,0,4,6,3,0,11,288,267,231,129,1250,4186,6,25,972,8055,0,1,1137,60,4,1,0,26,2,0,37,False,False,detractor,0,2,0,0,31,3,8,2,7,2,11,True
5d187a592c054544b8cde8a2d43f474f,46,female,102150,1,secondary_education,24014,employed,25,business,1,0,0,1,2,5,0,0,3659,1053,38,852,730,506,1931,4,16,446,8473,0,0,680,404,3,1,0,36,0,0,5,False,False,detractor,3,2,0,0,27,2,5,0,4,2,20,False
728ad66773d74052aec4172dcced5e15,30,male,237792,2,bachelor,32121,employed,18,standard,2,1,0,0,3,3,0,1,20327,1145,36,637,1249,1098,5696,3,22,342,7995,0,1,722,0,5,4,0,29,2,0,94,False,False,promoter,1,4,0,0,24,4,7,0,3,3,22,False
4e15b7b6034648b99864922d0f011c3d,52,female,287541,2,secondary_education,32584,employed,8,business,1,0,0,2,3,4,0,1,1231,928,15,771,1407,1659,4651,7,13,762,5651,0,0,2015,389,2,1,0,35,1,0,32,False,False,detractor,2,4,1,1,28,0,6,1,4,0,18,True
e971964c568643a2a7a82d999921976a,36,female,328488,1,primary_education,23663,employed,6,business,1,0,0,2,3,3,0,3,10083,1478,55,791,1286,247,2002,8,27,1789,7151,0,0,1081,326,1,1,0,17,1,0,28,False,False,passive,0,1,0,0,27,3,12,1,4,0,26,False
57c24d883edf49d09d5a14c633b3de87,42,male,101898,1,bachelor,62796,self-employed,7,student,0,0,1,0,1,2,0,1,3086,570,1,1748,877,3865,5323,0,0,0,0,0,0,1490,202,2,0,0,24,2,0,211,False,False,passive,0,0,5,0,27,7,12,0,1,1,17,False
56d70bd2d7fe4c929bb33b45fd03537c,58,male,192201,2,unknown,44082,employed,30,student,0,0,0,0,0,0,0,0,8291,599,54,1057,657,716,1826,4,14,629,4963,1,0,568,119,1,1,0,34,0,0,1,False,False,detractor,0,3,1,0,25,5,8,1,4,2,14,False
